,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_activation,param_alpha,param_early_stopping,param_hidden_layer_sizes,param_learning_rate,param_max_iter,param_random_state,param_solver,params,split0_test_mcc,split1_test_mcc,split2_test_mcc,split3_test_mcc,split4_test_mcc,mean_test_mcc,std_test_mcc,rank_test_mcc,split0_train_mcc,split1_train_mcc,split2_train_mcc,split3_train_mcc,split4_train_mcc,mean_train_mcc,std_train_mcc,split0_test_auprc,split1_test_auprc,split2_test_auprc,split3_test_auprc,split4_test_auprc,mean_test_auprc,std_test_auprc,rank_test_auprc,split0_train_auprc,split1_train_auprc,split2_train_auprc,split3_train_auprc,split4_train_auprc,mean_train_auprc,std_train_auprc
10,0.17133817672729493,0.056881632420199404,0.005995750427246094,0.00021213498567398877,tanh,0.05,True,"(30, 5)",constant,400,500,adam,"{'activation': 'tanh', 'alpha': 0.05, 'early_stopping': True, 'hidden_layer_sizes': (30, 5), 'learning_rate': 'constant', 'max_iter': 400, 'random_state': 500, 'solver': 'adam'}",0.8301843673990094,0.8143831448444341,0.7510676161988108,0.7867026750311066,0.7911811974796877,0.7947038001906097,0.02693210182097538,25,0.8909961150921433,0.8198165537983791,0.7858131354555172,0.7732421079453028,0.7743119192297367,0.8088359663042158,0.04440663614851805,0.938434548033807,0.9322091035713046,0.9704962684927289,0.9098964513944992,0.9625588638540538,0.9427190470692786,0.0217776536440749,21,0.9699783612554321,0.9481485034653656,0.9350445567151311,0.9484489462757537,0.9362272689127303,0.9475695273248824,0.012560144456593847
11,0.1692586898803711,0.06978219176104002,0.005618095397949219,0.0004179190845079431,tanh,0.05,True,"(30, 5)",adaptive,400,500,adam,"{'activation': 'tanh', 'alpha': 0.05, 'early_stopping': True, 'hidden_layer_sizes': (30, 5), 'learning_rate': 'adaptive', 'max_iter': 400, 'random_state': 500, 'solver': 'adam'}",0.8301843673990094,0.8143831448444341,0.7510676161988108,0.7867026750311066,0.7911811974796877,0.7947038001906097,0.02693210182097538,25,0.8909961150921433,0.8198165537983791,0.7858131354555172,0.7732421079453028,0.7743119192297367,0.8088359663042158,0.04440663614851805,0.938434548033807,0.9322091035713046,0.9704962684927289,0.9098964513944992,0.9625588638540538,0.9427190470692786,0.0217776536440749,21,0.9699783612554321,0.9481485034653656,0.9350445567151311,0.9484489462757537,0.9362272689127303,0.9475695273248824,0.012560144456593847
12,0.164306116104126,0.007134017856459133,0.005987787246704101,0.0003163284876913874,tanh,0.05,True,"(50, 10)",constant,400,500,adam,"{'activation': 'tanh', 'alpha': 0.05, 'early_stopping': True, 'hidden_layer_sizes': (50, 10), 'learning_rate': 'constant', 'max_iter': 400, 'random_state': 500, 'solver': 'adam'}",0.7888122871481985,0.8389654387014024,0.8530883755247335,0.8376847480365722,0.8503381148199741,0.8337777928461761,0.023286114052435296,9,0.8411202324859127,0.8346592298930514,0.8317632839421292,0.8353614590599423,0.8318693313150441,0.834954707339216,0.0034050310638249143,0.9080655950191102,0.9376183266413729,0.9787138494858274,0.933138470336061,0.964185805786653,0.9443444094538049,0.024746333283334067,15,0.9504964347213853,0.9505295106670568,0.9431852826149694,0.9505426534058118,0.9432873035531505,0.9476082369924747,0.0035698548122442444
13,0.16558260917663575,0.005049940409523367,0.006334114074707031,0.00031045685691298574,tanh,0.05,True,"(50, 10)",adaptive,400,500,adam,"{'activation': 'tanh', 'alpha': 0.05, 'early_stopping': True, 'hidden_layer_sizes': (50, 10), 'learning_rate': 'adaptive', 'max_iter': 400, 'random_state': 500, 'solver': 'adam'}",0.7888122871481985,0.8389654387014024,0.8530883755247335,0.8376847480365722,0.8503381148199741,0.8337777928461761,0.023286114052435296,9,0.8411202324859127,0.8346592298930514,0.8317632839421292,0.8353614590599423,0.8318693313150441,0.834954707339216,0.0034050310638249143,0.9080655950191102,0.9376183266413729,0.9787138494858274,0.933138470336061,0.964185805786653,0.9443444094538049,0.024746333283334067,15,0.9504964347213853,0.9505295106670568,0.9431852826149694,0.9505426534058118,0.9432873035531505,0.9476082369924747,0.0035698548122442444
14,0.3943213939666748,0.09843751918009225,0.007128190994262695,0.0011118489779410525,tanh,0.05,True,"(100,)",constant,400,500,adam,"{'activation': 'tanh', 'alpha': 0.05, 'early_stopping': True, 'hidden_layer_sizes': (100,), 'learning_rate': 'constant', 'max_iter': 400, 'random_state': 500, 'solver': 'adam'}",0.8415200001102636,0.851323788959475,0.8530883755247335,0.8269105337533093,0.8626910015966112,0.8471067399888785,0.012128735171842236,1,0.9097638952971723,0.8658736942585357,0.8380480546588108,0.8974772963309733,0.8380409510992144,0.8698407783289414,0.02964920384078841,0.9635720942003455,0.9603843422101316,0.9824319329397315,0.9231689805205999,0.9702658677139414,0.95996464351695,0.019889720846361154,5,0.9870575410174716,0.9714951163913259,0.9573517172936525,0.9827476100022097,0.9583087895714404,0.97139215485522,0.012187449448959846
15,0.4030104160308838,0.1129440057431497,0.007794618606567383,0.000294501708802916,tanh,0.05,True,"(100,)",adaptive,400,500,adam,"{'activation': 'tanh', 'alpha': 0.05, 'early_stopping': True, 'hidden_layer_sizes': (100,), 'learning_rate': 'adaptive', 'max_iter': 400, 'random_state': 500, 'solver': 'adam'}",0.8415200001102636,0.851323788959475,0.8530883755247335,0.8269105337533093,0.8626910015966112,0.8471067399888785,0.012128735171842236,1,0.9097638952971723,0.8658736942585357,0.8380480546588108,0.8974772963309733,0.8380409510992144,0.8698407783289414,0.02964920384078841,0.9635720942003455,0.9603843422101316,0.9824319329397315,0.9231689805205999,0.9702658677139414,0.95996464351695,0.019889720846361154,5,0.9870575410174716,0.9714951163913259,0.9573517172936525,0.9827476100022097,0.9583087895714404,0.97139215485522,0.012187449448959846
16,0.07911295890808105,0.001993966325958038,0.005107498168945313,0.00019933028616332584,relu,0.0001,True,"(10, 3)",constant,400,500,adam,"{'activation': 'relu', 'alpha': 0.0001, 'early_stopping': True, 'hidden_layer_sizes': (10, 3), 'learning_rate': 'constant', 'max_iter': 400, 'random_state': 500, 'solver': 'adam'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8061400301639732,0.8643055061873525,0.8542436968255778,0.8537879691413387,0.9095725437350102,0.8576099492106504,0.03292425691302089,29,0.8610773188039962,0.8553228186422959,0.8525104338402181,0.8605330257710881,0.8469249472739513,0.85527370886631,0.0052665401048441595
17,0.08407526016235352,0.009417608685015254,0.0053523540496826175,0.0002684198319984339,relu,0.0001,True,"(10, 3)",adaptive,400,500,adam,"{'activation': 'relu', 'alpha': 0.0001, 'early_stopping': True, 'hidden_layer_sizes': (10, 3), 'learning_rate': 'adaptive', 'max_iter': 400, 'random_state': 500, 'solver': 'adam'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8061400301639732,0.8643055061873525,0.8542436968255778,0.8537879691413387,0.9095725437350102,0.8576099492106504,0.03292425691302089,29,0.8610773188039962,0.8553228186422959,0.8525104338402181,0.8605330257710881,0.8469249472739513,0.85527370886631,0.0052665401048441595
18,0.20958690643310546,0.08616354312778642,0.010766887664794922,0.007114696483510561,relu,0.0001,True,"(30, 5)",constant,400,500,adam,"{'activation': 'relu', 'alpha': 0.0001, 'early_stopping': True, 'hidden_layer_sizes': (30, 5), 'learning_rate': 'constant', 'max_iter': 400, 'random_state': 500, 'solver': 'adam'}",0.8025974025974026,0.8021511408988292,0.820412654142367,0.7993854023439194,0.8031637545513317,0.80554207090677,0.007548041865505269,21,0.8596386303628271,0.7988215758668714,0.7888759455074641,0.7912009912708702,0.7986361377616058,0.8074346561539276,0.026400044005756164,0.9351479644281433,0.9259740356194803,0.9764035038446874,0.9275058473919393,0.9576018004191695,0.944526630340684,0.01953950016939085,13,0.9505552731033371,0.9485129694827049,0.9397375030323071,0.9496883053121639,0.9421879726687209,0.9461364047198468,0.004343420636998639
19,0.16135544776916505,0.01505700930329449,0.005814838409423828,0.0003956335861268279,relu,0.0001,True,"(30, 5)",adaptive,400,500,adam,"{'activation': 'relu', 'alpha': 0.0001, 'early_stopping': True, 'hidden_layer_sizes': (30, 5), 'learning_rate': 'adaptive', 'max_iter': 400, 'random_state': 500, 'solver': 'adam'}",0.8025974025974026,0.8021511408988292,0.820412654142367,0.7993854023439194,0.8031637545513317,0.80554207090677,0.007548041865505269,21,0.8596386303628271,0.7988215758668714,0.7888759455074641,0.7912009912708702,0.7986361377616058,0.8074346561539276,0.026400044005756164,0.9351479644281433,0.9259740356194803,0.9764035038446874,0.9275058473919393,0.9576018004191695,0.944526630340684,0.01953950016939085,13,0.9505552731033371,0.9485129694827049,0.9397375030323071,0.9496883053121639,0.9421879726687209,0.9461364047198468,0.004343420636998639
